Month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,9929.2,11660.5,12474,19751,40044.6,50831.9,21239.4,11284.4,10724.2,11097.5,11028.8,10284.5
,9931.58,11690.1,12490.5,19828.7,40070.3,50891.2,21335.1,11310.8,10738.4,11101.5,11042.4,10285.8
,9934.14,11694,12495.7,19869.7,40153.7,50906.3,21393.9,11350.6,10741.8,11112.3,11056.7,10297.8
,9939.3,11696.7,12533.8,19870.5,40188.6,50936,21398.5,11357.7,10755.3,11139.7,11059.6,10301.1
,9946.7,11700.3,12538.1,19872.5,40298.8,50971.1,21442,11409.6,10763.5,11144.2,11061,10304.4
,9948.91,11708.3,12546.4,19885.6,40368.4,51191.9,21515.4,11426.5,10774.8,11144.4,11064.9,10305.3
,9950.26,11709,12558.6,19944.9,40368.6,51245.4,21580.7,11451.3,10777.7,11157.2,11067,10308.3
,9956.29,11724.4,12591.1,19995.6,40403.4,51269.9,21602.5,11465.1,10795.5,11158.7,11069.8,10310.6
,9958.63,11741.8,12603.4,20012.5,40465.2,51273.2,21655,11477.8,10807.7,11161.6,11074.3,10314.7
,9970.8,11745.2,12610.9,20017.9,40487.8,51284.7,21656.2,11482.1,10808.4,11168.9,11075.4,10320.3
,9979.88,11752.9,12627.8,20030.5,40498.4,51300.9,21691.3,11496.1,10815,11173.1,11078.7,10324.6
,9980.33,11753.9,12663.4,20035.9,40538.2,51304.7,21710.2,11499.8,10815.5,11182.3,11081.5,10341.6
,9994.47,11776.2,12673.8,20044.4,40621.4,51318.6,21717.4,11502.9,10830.5,11183.8,11098.4,10345.8
,9996.22,11802.1,12683.5,20047.4,40651.1,51320.8,21731.4,11508.9,10853.3,11199.2,11104.3,10348
,9999.5,11809.8,12690.6,20058.6,40657.2,51359.7,21769.9,11515.6,10857.3,11202.9,11142.4,10360.7
,10011.2,11822.5,12698.8,20068.3,40702.6,51387.6,21849.4,11522.6,10864.1,11203.1,11143.8,10378.3
,10011.3,11830.9,12708.9,20074.1,40711,51397.2,21880.7,11543.5,10870.9,11206.6,11144.8,10379.7
,10016.5,11838.7,12719.1,20108.2,40713.1,51507.3,21961.4,11553.1,10880,11215.5,11147,10393.5
,10017,11871.9,12727.5,20118.2,40787.3,51570,21973.2,11573.8,10881.3,11217.8,11157.1,10400.5
,10020.4,11875.2,12727.7,20129.5,40808.3,51642.4,21983.3,11580.9,10892.4,11221.8,11157.3,10403.8
,10025.2,11886.6,12753.3,20135.7,40882.3,51708.3,22030.1,11597.4,10895.5,11225.9,11165.3,10410.5
,10029.6,11891.5,12757.8,20153.9,40897.8,51762.2,22052.1,11616.6,10902.1,11257,11167.6,10412.4
,10052.9,11892.6,12783.1,20169.1,40915.1,51789.6,22066.7,11624.7,10926.6,11270.7,11168.6,10417
,10068,11930,12786,20171.8,40917.5,51791.6,22113.8,11644.3,10930.7,11272.6,11173,10425.9
,10074.4,11944.2,12792.5,20204.7,40924.4,52161.6,22124.6,11656.4,10945.9,11295.4,11179.4,10445.1
,10076.1,11954.3,12814.1,20270.9,40932.4,52301.2,22131.8,11657.1,10947.8,11298.2,11195.2,10445.3
,10078.7,11956.5,12816.2,20292.1,40967.3,52319.1,22264.5,11664.4,10948.9,11302.3,11196.2,10461.4
,10080.1,11966.5,12829.5,20316.1,41013.8,52322.4,22315.8,11671.5,10954.1,11318.5,11196.9,10462.6
,10086.6,11970.8,12836.5,20318.7,41060,52323.4,22319.8,11681.3,10954.9,11329.6,11211.9,10462.8
,10097.4,11972.2,12836.6,20342.3,41109.9,52414.4,22454.6,11699.8,10972.5,11339.3,11217.7,10463
,10100.1,11982.8,12838.7,20427.4,41117.3,52447.7,22478.3,11705.7,10990.3,11341.9,11229.6,10479.7
,10104.1,11991.2,12848.2,20464.2,41185.7,52511.5,22485.3,11717.8,10999.6,11395.4,11235.5,10482.7
,10112.9,11994.2,12918,20474.8,41278.2,52614.8,22490.1,11718.8,11002.7,11414.7,11236.9,10498
,10129.9,12011.8,12933.9,20479.5,41304,52755.7,22534.9,11727.2,11004.2,11421.4,11242,10499.3
,10130.6,12024.6,12951.3,20495.9,41366.5,52798.8,22590.6,11734.2,11011.8,11426.8,11242.7,10512.6
,10145.1,12026.8,12962.1,20518.1,41366.9,52863.7,22630.5,11756,11017.5,11436.9,11245.3,10523.2
,10151.7,12029,12973,20531.8,41370,52887.1,22781.7,11772.2,11018.6,11443.2,11256.2,10524.9
,10153,12033.8,12975.4,20543.9,41395.1,52903.6,22887.1,11774,11022.5,11466.5,11270.3,10526.9
,10155.8,12035.5,12979.2,20575.1,41554,52927.2,22949.8,11775.9,11034.8,11467.7,11271.2,10534.6
,10157.9,12036.4,12991.8,20616.3,41566.5,52950.3,22972.7,11801.6,11043.7,11475.7,11279.8,10536.9
,10165.1,12039.1,12993,20630.9,41567.1,52962.4,23013.7,11828.2,11056.8,11476.8,11281,10541.5
,10184,12042.4,12993.8,20643.8,41568.6,53047.5,23018.3,11843.8,11064.5,11521.5,11294.5,10558.4
,10184.7,12074.3,12993.8,20659.7,41670.4,53084.7,23018.4,11844,11066.5,11540.7,11294.8,10572
,10194.3,12109.1,12995,20666.5,41721.2,53091.3,23085.4,11886.3,11067.3,11545.6,11295.2,10583.4
,10204.8,12111.6,12995.4,20670,41763.4,53133.9,23151.8,11908.5,11078.3,11548.3,11312.2,10589.3
,10210.1,12119.2,12999.5,20719.3,41783,53143.8,23188.7,11909.2,11079.7,11551.1,11320.6,10612.5
,10212.5,12129.1,13030,20735.8,42019.2,53175.2,23219.3,11917,11116.1,11565.9,11336.5,10615.1
,10213.1,12136.6,13033.4,20768.6,42023,53296.9,23279.7,11920.7,11147.7,11579,11347.5,10624.1
,10216.7,12173.2,13039,20797.7,42040.9,53304.8,23321.1,11922.2,11154.5,11593.1,11349.9,10637.2
,10224.2,12195.9,13039.4,20819.7,42056.9,53305.9,23379.6,11962.6,11176.7,11600.4,11350.1,10646
,10231.6,12228.6,13043.1,20835.9,42080.5,53328.6,23415.8,11998.1,11191.2,11605.6,11371.6,10646.2
,10242.6,12242.8,13062.9,20854,42096.2,53340.7,23419.8,12010.7,11226.9,11607.2,11376.4,10663.3
,10262.7,12244.2,13073.1,20877.8,42133.9,53423.7,23452.8,12028.2,11234.4,11621.8,11380.7,10664.1
,10265.9,12253.3,13077.7,20880.9,42134.1,53552.5,23526.2,12089.5,11247.2,11652.6,11382.1,10666.8
,10277.1,12253.3,13098.9,20897.6,42167.9,53562.2,23580.3,12093.2,11248,11676,11388.5,10667.5
,10278.5,12256.3,13126.3,20897.8,42196.8,53668.5,23582.4,12102,11254.1,11692.1,11396.6,10667.6
,10283.7,12271.9,13126.5,20925,42209.5,53825,23605.9,12102.1,11297.2,11727.7,11398,10684.9
,10285.7,12272.3,13133.4,20933.3,42211.2,53935.8,23613.6,12130.8,11308.1,11735.5,11403.4,10686.9
,10290.1,12277.4,13133.5,21049.6,42217.9,53945,23641.9,12130.9,11317.8,11743.8,11437.8,10687.1
,10300.3,12303.7,13137.9,21117.9,42256.3,54102.4,23745.4,12139.1,11318.6,11776.1,11453.7,10692.2
,10309,12306.9,13142.6,21223,42304.3,54112.8,23792,12141.2,11333.7,11782.1,11460,10713.9
,10309.7,12316.8,13160.3,21400.4,42316.5,54410.9,23812.2,12146.4,11338.6,11795.9,11463.1,10721.1
,10310.8,12321.1,13172.5,21412.2,42339.8,54468.8,23871.2,12156,11339.7,11798.4,11474.2,10724.7
,10312,12322.9,13178.8,21429,42342,54604.3,23949.2,12173.1,11362,11800.7,11479.5,10739.7
,10314.1,12326.6,13191.5,21594.5,42459.4,54812.2,23988.3,12180.3,11362.3,11800.8,11493.6,10749
,10321.6,12355.5,13204,21596.3,42461.5,54863.8,23990.4,12187.7,11366.8,11823.1,11503.5,10752.7
,10321.6,12404.3,13222.4,21600.8,42469.5,54939.9,24106.3,12219.9,11424.5,11823.4,11506,10761.1
,10332.7,12408.8,13228.5,21628.9,42535.7,54946.4,24183,12237.4,11440.2,11841.2,11510.8,10766
,10337,12420.2,13239.6,21641.4,42784.9,54982.9,24192.9,12242.5,11472.2,11862.3,11512.6,10766.4
,10338.8,12421.3,13241,21663.5,42808.7,55026.1,24223.8,12325,11509.3,11870.2,11521.1,10776.2
,10342.9,12440.6,13263.5,21695,42832.1,55268.4,24274.2,12375.5,11514.4,11872.2,11526.7,10780
,10346.5,12451.1,13271.4,21785.5,42854.6,55311.2,24460.3,12399.8,11529.6,11907.5,11538.6,10780.6
,10350.4,12452.9,13279.2,21799.2,43022.5,55342.5,24663.1,12454,11558.2,11917.2,11539.1,10785.2
,10359.6,12495.2,13282.2,21846.2,43051.8,55357.2,24674.2,12476.2,11560.2,11925.1,11563.1,10785.3
,10360.6,12506.5,13285.5,21928.8,43121.8,55366.2,24956.4,12481.3,11570.8,11932.6,11564.5,10786.6
,10366.9,12512.3,13291.6,21957.6,43228,55387.6,24970,12488.5,11596.6,11951.3,11566.7,10787.7
,10388.1,12563.6,13296.2,22009.2,43241.4,55466.9,25015.1,12495.7,11606,11958.2,11571.8,10799.1
,10394.9,12567.6,13305.1,22015.5,43406.6,55505.4,25064.6,12514.7,11630.7,11959.7,11572.3,10818
,10397.3,12573.6,13313.7,22071.1,43435.1,55532.1,25089.7,12562.2,11639.3,11967.1,11578,10832.5
,10437.2,12582,13317.6,22101.1,43444.7,55719.4,25133.1,12575.2,11683.7,11979.8,11583.7,10833.6
,10438.1,12601.6,13333,22115.7,43510.6,55746.4,25157.8,12586,11710.6,11996.2,11600.8,10844.7
,10445.3,12626,13357.9,22143.8,43574.7,55761.7,25164.5,12594.2,11717.1,12001.2,11615.8,10847.9
,10446.2,12634.8,13392.5,22146.5,43722.8,55774,25265.7,12608.7,11740.1,12021,11617.7,10849
,10451.9,12644.8,13406.8,22149.7,43755.1,55817.3,25272.5,12659.1,11755.6,12071.2,11618,10851.8
,10457.3,12690.7,13418,22184.5,43849.9,55889.8,25388,12664.9,11756.4,12086.2,11620.7,10853.5
,10459.9,12704.7,13431,22234.2,43987.4,55947.8,25401.2,12666.3,11764.7,12107.1,11631.7,10856.1
,10467,12732.7,13442.3,22236.2,44039.6,55993.1,25402.1,12669.8,11778.5,12108.6,11641.9,10859.2
,10468.4,12733.3,13444.3,22265.5,44263,56001.6,25505.9,12690.2,11787.2,12116.1,11643.5,10863
,10471.3,12750.8,13450.2,22287,44370.6,56005.7,25506.5,12699.1,11791.3,12126.6,11650.1,10865.4
,10474.1,12761.4,13470.6,22352.8,44506.2,56012.7,25521.7,12706.6,11797.4,12142.7,11653.5,10870.7
,10476.4,12769.8,13485.8,22358.4,44639.9,56039.1,25587.2,12724,11804.6,12161.5,11661,10871.2
,10483.3,12770,13517.7,22428.4,44654.3,56057,25601,12746.8,11808.9,12187.3,11679.2,10874.3
,10488.8,12770.3,13521.2,22441.4,44791.5,56089.1,25747.5,12775.2,11812.6,12187.9,11693.2,10881.6
,10509.3,12810.7,13524.6,22477.5,44806.6,56262.5,25761.8,12794,11821.7,12192.6,11710.1,10883.7
,10513.1,12814,13530.9,22486.7,44839.7,56292.9,25835.4,12796.9,11841.6,12221.2,11718.2,10884.6
,10532.4,12830.5,13554.5,22646.4,45057.2,56623.8,25914.3,12823.9,11845.9,12229.1,11727.5,10888.4
,10534.5,12843.5,13556.9,22648.7,45128.8,56672.8,25945.7,12885.2,11859.3,12243.3,11731.5,10902.5
,10546.5,12865.7,13561.7,22731.6,45167.1,57033.3,25951.4,12888.2,11861.3,12252.2,11759.7,10925
,10549.1,12868.9,13571.5,22765,45173.5,57035.6,25962.6,12894.2,11862.5,12260.9,11778.3,10932.5
,10553.5,12882.9,13598.2,22799.7,45237.3,57061.4,26025.7,12913.8,11863.4,12277.4,11787.3,10949.6
,10558.4,12884.7,13605.5,22814.8,45253.3,57115.5,26025.9,12949.5,11867.2,12310.5,11798.5,10951.1
,10565.4,12891.8,13606.2,22815.6,45274,57133.6,26038.2,12962.8,11888.3,12313.9,11801,10960.5
,10569.5,12893.5,13614.7,22838,45281.5,57231.4,26146.1,12970.4,11902.4,12316.7,11801.4,10962.4
,10579.4,12934.6,13621.1,22848,45298.8,57235.9,26182.5,13010,11922,12321.5,11814,10964.4
,10584.8,12948.8,13626.6,22856.3,45380.8,57267.4,26216.2,13030.9,11922.4,12325.9,11818.4,10980.4
,10585,12974.4,13631,22873.6,45472.5,57349.9,26296.7,13037.8,11930.9,12345.8,11820.3,10981.4
,10599.3,12977.5,13637.1,22883.6,45603.9,57377.7,26414.9,13041.9,11935.9,12346.6,11840.4,10988.8
,10608,12980.9,13657.8,22888.4,45665.9,57400.3,26417.2,13071.6,11963.6,12350.9,11847.3,10995.8
,10614.9,12991.6,13680.9,22922.1,45686.5,57586.3,26421.6,13102.6,11985.4,12352.4,11861.6,11011
,10621.8,13078.3,13702.9,22961.5,45751.6,57627.7,26458.2,13122.3,11989.7,12357.2,11863.3,11020
,10640,13085,13728,22988.9,45832.4,57827.5,26537.7,13129.8,11996.9,12359.5,11863.9,11035.3
,10649.2,13153.4,13737.7,22990.2,45850.5,57837.8,26578.4,13130.5,11997.2,12375.9,11910,11041.9
,10651.3,13164.9,13777.4,22990.9,45947,57963.6,26589.1,13143.4,12005.3,12387.2,11927.3,11052.7
,10664.1,13178.4,13779.1,22993.4,46035.5,58104.6,26655.7,13143.5,12019.9,12389.3,11934.3,11059.1
,10676.5,13187.9,13782.8,23003.8,46067.1,58299.5,26657.6,13160.2,12021.7,12430.3,11948.4,11062.7
,10679.7,13211.1,13787.3,23020.5,46128.1,58359.2,26682.2,13186.6,12028.1,12437.5,11948.8,11063.5
,10700.7,13255.8,13805.2,23030.2,46137.6,58475.3,26958.2,13193.1,12044.2,12456.4,11951.9,11072
,10700.8,13257.6,13816,23046.4,46195.4,58562.4,27013.4,13201.9,12097.9,12471.2,11959.9,11080.5
,10703.5,13258.2,13829.5,23058.6,46238.5,58655.5,27056.6,13205.2,12101.9,12478.8,11976,11110
,10704.2,13266.9,13836.1,23063.2,46299.1,58833,27184.6,13211.9,12116.7,12513.2,11981.7,11116.8
,10721,13290,13836.3,23063.3,46384,58894.8,27274.3,13217.6,12121.7,12514.1,11987.7,11129.8
,10733,13297.9,13843.2,23069.8,46387.8,58900.3,27286.3,13220.5,12123.6,12544.4,11994.1,11138.1
,10736.9,13309.9,13843.5,23076.8,46390.7,58995.5,27289.1,13229.2,12127.8,12545.5,12002.5,11149.4
,10740.6,13311.5,13848.7,23099,46400.5,59003.3,27366.8,13250.2,12132.3,12558.3,12045.1,11153.5
,10751,13321.1,13865.6,23111.3,46447,59304.9,27515.9,13288.5,12158.3,12560.8,12078.8,11177.4
,10751.4,13326.3,13913.8,23112.6,46550.1,59479.8,27742.1,13291.4,12161.2,12562.1,12083.7,11182.4
,10754.1,13337,13918.5,23161.4,46621.9,59574.9,27792.3,13293.4,12165.7,12562.2,12112.3,11185.2
,10755.2,13342.2,13925,23305.8,46718.4,59623.6,27808.8,13335.7,12174.3,12579.1,12129.5,11186.9
,10757.2,13345.8,13938.3,23342.5,46720.5,59692.8,27846,13337.8,12177.8,12585.6,12135.2,11193.1
,10763.1,13353.2,13950.2,23345.8,46735.3,59694.3,27864.2,13353.5,12198.8,12593,12135.6,11206.6
,10767.1,13365.4,13951.1,23423.6,46856.2,59811.1,27888.3,13373.8,12200.9,12596.3,12142.9,11207.5
,10778.1,13370.1,13969.9,23441.7,46934.6,59835.6,27916.4,13386.3,12201.3,12629.9,12151.4,11212.3
,10787.7,13402.1,13980,23509.9,46940.1,59881.3,28027.5,13462.9,12202.4,12633,12152.8,11228.9
,10792.5,13440.3,13985.7,23546.3,47119.6,59964.5,28055.4,13474.7,12223.7,12652.2,12172.4,11229.9
,10792.8,13451.4,14026.6,23550.3,47141,59990.3,28081.4,13486.4,12237.9,12653.3,12173.4,11229.9
,10807.6,13452.2,14075.5,23609.3,47239.1,60031.7,28127.3,13511.7,12279.9,12655,12177.3,11237.7
,10809.7,13462.2,14077.3,23665.2,47274.3,60066.3,28171,13531,12298.7,12661.9,12210.4,11241.7
,10814.8,13484.9,14149.1,23681.2,47380.1,60251.4,28201.5,13558,12349.8,12700.9,12249.6,11265.5
,10815.3,13577.1,14154.4,23690.5,47397.9,60278.6,28218.8,13565.4,12383.5,12744.2,12251.5,11265.7
,10837.9,13583,14164.7,23712.6,47435.9,60282.6,28262.6,13587.7,12390.3,12755.6,12251.9,11266.9
,10840.2,13584.9,14175.1,23728,47439.1,60534.6,28354.6,13607.2,12405.2,12778.9,12253.2,11271.4
,10897.9,13621.6,14182.9,23734,47447.4,60638.8,28441.4,13636.2,12432.3,12786.9,12262.3,11274.2
,10899,13631.4,14198.9,23918.1,47504.3,60663,28465.2,13656,12449.9,12787.8,12271.8,11276.7
,10903.3,13632.3,14201.3,23921,47506,60693.6,28482.1,13667,12450.2,12788.8,12274.6,11277.5
,10907.6,13645.4,14208.9,24061.2,47551,60724.7,28551.9,13673.8,12451.4,12806.2,12302.6,11304.2
,10915.3,13657.9,14214.1,24176.2,47553.6,60733.2,28576.9,13699.4,12455,12827.7,12310.4,11306.7
,10929.5,13674.9,14224.3,24195.5,47709.9,60786.5,28587.3,13708.5,12456.5,12835,12317.8,11306.9
,10941.5,13676.6,14232.2,24206.8,47803.3,60789.9,28671.3,13711.9,12457,12837.8,12328.8,11310
,10958.5,13708.1,14239.1,24261,47891,60872.2,28711.5,13737.5,12458.8,12842,12361.7,11323.9
,10959.7,13708.8,14242.8,24341.6,48025.2,60943.9,28758,13738,12490.1,12845,12370.4,11327.4
,10962.3,13718.8,14259.3,24351.8,48037.2,61010.2,28799.1,13789.9,12498.3,12849.2,12385.8,11333.2
,10967.3,13726.7,14269.1,24363.8,48155.4,61056.1,28832.2,13794.4,12506,12860.9,12392.4,11335.8
,10983.3,13727.4,14269.3,24364.7,48199.4,61058.8,28925.3,13803.1,12511.3,12893.9,12413.6,11352
,11019.4,13735.9,14292.2,24391.5,48206.7,61400.4,28955.4,13818.9,12540.2,12897.8,12417.1,11355.4
,11021,13740.4,14301.1,24410.6,48240.4,61526.1,28958.2,13837.8,12591.1,12910.6,12427.9,11362.7
,11028.1,13761.5,14333.2,24466,48249.8,61529.3,29013.4,13848.2,12596,12913.1,12435.7,11372.1
,11030.2,13763.8,14411,24523,48276,61582.3,29020.6,13853.9,12605.1,12922.5,12438.3,11373.8
,11032.4,13775.2,14443.9,24527,48338,61779.4,29114.2,13869.7,12611,12934.2,12439.9,11399.8
,11035.3,13794.1,14453,24584.7,48342.1,61852.6,29114.6,13885.2,12624.5,12940.9,12466.2,11405.1
,11045.3,13808.7,14472.3,24619.5,48346.9,62046.7,29135.4,13890.1,12690.1,12944,12482.3,11427.2
,11055.9,13810.3,14485.9,24636.5,48435.7,62078.8,29146.5,13914.9,12697.8,12980,12526,11433.1
,11067.1,13824.1,14487.9,24645.3,48524.2,62205.6,29200.4,13923.8,12715.6,12999.4,12531.5,11446.2
,11092.4,13832.6,14505.7,24667.8,48572.3,62323.4,29231.8,13937.5,12771.8,13015.5,12533.3,11452.7
,11096.9,13847.4,14558.6,24670.8,48585.4,62425.9,29247.8,13959.6,12805,13044.1,12579.1,11477.8
,11103.4,13876.1,14608.7,24681.1,48675.3,62505.3,29280.3,13965.3,12812.2,13085.9,12601.1,11484.8
,11129.2,13891.4,14609.1,24711.2,48785.4,62564.3,29305,13979.8,12877.2,13101.4,12605,11485.7
,11130.7,13977,14628.2,24753,48874.3,62649.3,29389.1,13993,12930.1,13112.9,12617.6,11493.1
,11131.7,13992.9,14644.4,24818.4,48936.7,62660.6,29402.2,14060.3,12968,13162.2,12620.8,11504.6
,11139.8,14000.7,14645.3,24830.9,49008.9,62720.2,29404,14097.7,13001.9,13201.6,12635.7,11505.8
,11147.5,14071.5,14723.4,24834.9,49062.1,62728.2,29588.4,14146.4,13017.9,13229,12636.6,11517.6
,11148.5,14072.6,14729.3,24835.6,49126,62890.2,29611.7,14232.2,13052.6,13240.4,12639.6,11522.2
,11150.5,14128.4,14729.3,24928,49204,62945.7,29671.9,14249.8,13094.7,13244.9,12645.2,11553.2
,11160.8,14207.9,14764.1,24956.8,49226.8,63035.9,29696.6,14258.3,13104.1,13259.9,12657.5,11565.4
,11165.1,14236,14772.7,24987.1,49284.1,63073,29941.9,14328.9,13110.2,13279.5,12662.8,11567.4
,11172.9,14253.6,14776.6,25022,49286.6,63201.4,30009.8,14339.6,13115.5,13283,12674,11573.2
,11173.2,14266.2,14780.4,25067.6,49292.9,63304,30058.1,14365.9,13148.3,13341.6,12674.7,11579.4
,11176.6,14275.4,14780.5,25151,49309.3,63338,30105.4,14379.5,13169.3,13364.8,12681.6,11580.3
,11182.6,14311.7,14836.1,25164.1,49702.1,63425.6,30246.6,14413.6,13185.1,13373.7,12687.5,11591.7
,11191.6,14357.7,14846.6,25231.5,49707.2,63531.1,30312,14426.1,13202.8,13421.1,12693.4,11592.1
,11197.8,14405.1,14884.8,25235,49734.8,63570,30406.6,14434.4,13206.3,13457.4,12694.6,11600.2
,11201.6,14441.3,14886.7,25318.7,49796.9,63598.3,30406.7,14435.8,13208.5,13475.2,12702.7,11601.7
,11204.6,14448,14904.7,25334.7,49849.9,63691.9,30425.4,14448.5,13226,13499.5,12727.7,11621.9
,11210.4,14463.1,14907.5,25340.3,49918.2,63930,30448.1,14456.4,13227.8,13548.3,12759.9,11632.6
,11226.8,14548.9,14927,25359.5,50073.9,64011.5,30481.9,14459.2,13260.6,13553.3,12768.2,11634
,11240.6,14568.4,14969.9,25373.9,50187.1,64091.1,30491.7,14468.6,13277.5,13557.9,12771.9,11634.5
,11243.7,14628.5,14974.6,25392.6,50230.9,64138,30505.4,14469.2,13358.6,13566.8,12806.5,11652.1
,11252.1,14648.1,15024.1,25451.9,50259.2,64342.4,30567.5,14476.7,13360.3,13591.4,12848.3,11655.1
,11283.8,14690.1,15056.9,25486.4,50265.3,64414.1,30573,14476.8,13465,13599.6,12890,11666
,11301.5,14690.7,15073.7,25536.7,50280.1,64507.4,30620.9,14477,13517.9,13609.5,12913.6,11671.9
,11318.2,14748.3,15075.4,25554.3,50287.3,64616.9,30691.2,14477.3,13564.5,13611.3,12959.5,11687.9
,11321.2,14769.7,15096.1,25578.5,50307.7,64716.3,30763.5,14498.4,13620.4,13621.5,12985.2,11688.4
,11358.6,14770.1,15124.6,25619.4,50366.8,64725.6,30836.6,14501.8,13675.2,13652.4,13008.3,11691.9
,11363.4,14783,15150,25685.8,50367.7,65007.3,30864.3,14522.2,13700.8,13690.4,13008.7,11695.7
,11407,14794.3,15210.1,25752.3,50380.5,65377,30897.8,14552.7,13760.1,13692.4,13014.9,11714.2
,11410.7,14820.4,15218.2,25795.1,50384.2,65578.1,31003.2,14554.6,13770.4,13703.4,13019.5,11715.9
,11415.6,14834.4,15219.6,25907.1,50424,65635.8,31112.5,14569.8,13792.1,13746.2,13023.3,11716.7
,11420.6,14865.3,15229.9,25925.9,50518.1,65816.7,31131.7,14574.6,13811.4,13761.5,13025.9,11722.8
,11422.8,14931.8,15241.4,26083.6,50598.5,65855.7,31150.5,14581,13829.4,13817.5,13041.7,11749.8
,11435.3,14977.6,15247.9,26249.6,50603.7,65864.2,31211.5,14596.2,13846.3,13822.3,13055.1,11754.4
,11439,14996.5,15254.1,26270.7,50656.2,66139.4,31284.1,14650.7,13870.8,13834.3,13057.2,11768.5
,11454.3,15028.7,15364.3,26388.1,50731.6,66148,31320.7,14724,14023.5,13840.8,13088.8,11769.7
,11455.2,15035.2,15382.2,26476.6,50949.3,66557.1,31322.8,14728.8,14028.9,13900.7,13098.1,11771.4
,11460.5,15132.7,15412.7,26564.1,51008.7,66560.5,31338.7,14754.6,14046.1,13907.4,13098.3,11772.3
,11476.1,15154.5,15417.7,26576.9,51028.2,66894.1,31423.6,14787,14084.7,13907.8,13098.4,11776.1
,11481.8,15244.4,15425.2,26590.7,51152.4,66957.4,31438.4,14801.4,14096.2,13920.4,13109,11785.8
,11549.4,15304.5,15431.4,26599.3,51161.3,67012.7,31444.2,14801.9,14136.5,13927.4,13109.9,11806.9
,11550.1,15327.5,15432.5,26721.3,51174.7,67123.2,31529.7,14869.5,14185.4,13935.3,13152.3,11807.7
,11550.2,15399.9,15479.7,26723.7,51215.8,67473.9,31794.4,14875.3,14185.4,13949.2,13156.4,11824.2
,11561.1,15407.6,15490.3,26735.3,51233.8,67665.2,31894,14983.5,14196.4,13985.6,13162.1,11833.1
,11565.6,15408.1,15494.6,26766.1,51290.6,67679.9,31901.6,14989.4,14203.8,14001.9,13173.8,11847.2
,11568.8,15410.9,15525.7,26855.7,51290.9,67821.3,31980,15001.6,14213.6,14023,13205.7,11855.1
,11579,15509.7,15559.7,26916.2,51353.8,67869.6,32069.1,15007.6,14218.9,14057.6,13208.3,11881.3
,11584.2,15664.4,15628.3,26966,51470.3,67910.4,32200.9,15014.9,14229.9,14070.2,13210.4,11883.5
,11591.7,15743.3,15633.9,27126.2,51481.1,67974.3,32231.3,15035.4,14263.5,14071.7,13219.4,11900
,11603.5,15763.7,15776.4,27140.6,51521.7,68133.2,32246.9,15048.6,14272.8,14127.6,13240.4,11902.7
,11611.4,15843.3,15780.9,27147.4,51812.7,68139.2,32247.6,15052.3,14288.5,14127.9,13273.6,11903.3
,11619.5,15942.6,15790.7,27149.3,51840.7,68142.3,32297.1,15058.4,14345.8,14135.4,13274.7,11904.3
,11620.3,15994.8,15825.7,27217,51869.4,68249.3,32338.5,15074.6,14382.3,14135.7,13305.4,11917.8
,11641.8,16017.7,15827.6,27251.4,52066.8,68308.8,32349,15084.3,14391.4,14165.4,13345.4,11933.9
,11642.7,16049.7,15835.6,27276.5,52095.7,68315.9,32457.6,15113,14415.1,14191.1,13354.5,11946.8
,11662.3,16103.4,15847.8,27286.9,52114.4,68450.2,32697.5,15142.5,14440.1,14200.7,13368.1,11949.1
,11688.1,16160.8,15864,27434.4,52163.6,68705.3,33073.7,15161.2,14498.9,14221.5,13397.3,11956.9
,11706.2,16169.9,15923.5,27576.7,52166.6,68783.6,33117.7,15167.6,14501.7,14231.6,13405.9,11980.6
,11723.3,16193.1,15926.8,27849.9,52194.3,68785,33237.1,15171.1,14556.6,14234.1,13416.3,11984.8
,11733.1,16242.8,15943.9,27919.3,52195.1,68793.3,33350.4,15218.1,14583,14245.8,13428.6,11990.2
,11750.9,16261.6,15999.8,27960.6,52271.8,69055.6,33466.2,15220.2,14595.9,14312.4,13447.6,12033.3
,11770.1,16304.1,16019,28075.6,52285.2,69317.4,33479.5,15263.6,14599.1,14317.6,13475.6,12040.6
,11796.3,16326.9,16052,28108.5,52293.1,69787.6,33908.3,15294.6,14620.2,14330.2,13526,12049.6
,11798.2,16360.3,16164.3,28211.7,52340.5,69812.9,33983.9,15323.9,14621.8,14347.3,13529.5,12049.8
,11809.1,16400.4,16208,28219.9,52359,69826.3,34117.8,15383.8,14684.1,14350.7,13531.9,12051
,11810.5,16459.3,16257.4,28253.1,52366,69976.2,34213.2,15386.8,14688,14372.1,13543.7,12055.1
,11816.4,16585.9,16392.4,28351.9,52406.6,69984,34274.4,15390.3,14725.2,14386.1,13602.1,12065.9
,11829.2,16613.1,16412.3,28475.1,52415.1,70409,34306.1,15431.2,14804.6,14400.8,13614.6,12070.5
,11829.7,16678.1,16416.5,28518.3,52514.2,70446.8,34487.5,15443.8,14866.9,14478.8,13631.9,12072
,11830.8,16705,16417.6,28652.4,52538.9,70652.8,34526.3,15505.7,14873.9,14482.3,13632.2,12092.5
,11835.1,16725.8,16529,28663.5,52577.3,71015.2,34606.5,15556.6,14879.1,14487.3,13657.5,12131.5
